latent.est,latent.errors,IPW.est,IPW.errors,linear,match,nieve
0.539597491781713,0.060402508218287,0.688265338751881,0.0882653387518814,0.256707101483524,0.107246871579031,0.326506027749132
0.474306949502898,0.125693050497102,0.618962064257516,0.0189620642575161,0.139360891880424,0.00962098972709158,0.197868515739836
0.628720256103838,0.0287202561038382,0.77857702310951,0.17857702310951,0.27754266328745,0.167830635605177,0.330504333417012
0.492992760357417,0.107007239642583,0.718060263179809,0.118060263179809,0.192519636544736,0.152648379633117,0.286137147914364
0.607839700086562,0.00783970008656243,0.757902798965473,0.157902798965473,0.2545366644689,0.0919179714406532,0.339753779404146
0.537578597606116,0.0624214023938841,0.716111855798222,0.116111855798222,0.23790970823436,0.107902098798244,0.295209917612987
0.51553145162838,0.0844685483716201,0.744687282072425,0.144687282072425,0.214504371481168,0.124990140825612,0.307481867789778
0.580714583207583,0.019285416792417,0.695763178010331,0.0957631780103312,0.188415681592221,0.176060674255739,0.309936485524916
0.551921257350434,0.0480787426495665,0.84199642466599,0.24199642466599,0.34838444819553,0.22522417352565,0.37384352688631
0.432744313917544,0.167255686082456,0.579026081009404,0.0209739189905961,0.135838332555459,0.0404391120082452,0.228859763330019
0.464267711926413,0.135732288073587,0.63687475835909,0.0368747583590898,0.145660608688734,0.0583810190562626,0.225071812649241
0.393696861854444,0.206303138145556,0.642417405635963,0.0424174056359631,0.128104108202972,0.0315696344945602,0.196751763791741
0.435674013108991,0.164325986891009,0.614823945164051,0.0148239451640514,0.0636591103554052,0.034295655500274,0.155040444090263
0.533684375620464,0.0663156243795356,0.733369416942394,0.133369416942394,0.334718390192841,0.19272048628758,0.414563187871898
0.567079550291325,0.0329204497086746,0.758680662410916,0.158680662410916,0.247040780303736,0.208398626666691,0.333967133931914
0.512825120183894,0.0871748798161062,0.644176151784,0.0441761517840003,0.16137979441631,0.0961042606211742,0.255705323723795
0.522253583498865,0.0777464165011351,0.649958512359668,0.0499585123596676,0.18108339781083,0.0143555485783953,0.327482996397007
0.413237838774318,0.186762161225682,0.608863152616754,0.00886315261675386,0.164083312349186,0.028973272999907,0.237582968050619
0.596198022718182,0.00380197728181786,0.780185112846012,0.180185112846012,0.230298607019663,0.188578103743019,0.362002040806758
0.527900125866172,0.0720998741338282,0.739757516585958,0.139757516585958,0.162522456997245,0.128743144488802,0.262372144088076
0.591936672006923,0.00806332799307674,0.738077431674394,0.138077431674394,0.243211634953409,0.0749515729303086,0.32782205022455
0.49430399132408,0.105696008675919,0.683230958993193,0.0832309589931933,0.189436621280191,0.11083904729049,0.260311802051673
0.540779766218297,0.0592202337817033,0.740604805797744,0.140604805797744,0.237200542609879,0.0834044656571528,0.334084099823272
0.565528044040501,0.0344719559594987,0.733204649221539,0.133204649221539,0.231986597241309,0.146091307035425,0.314939295952616
0.621873201408774,0.0218732014087741,0.761870725761588,0.161870725761588,0.303920087757312,0.222016969295706,0.425200470624982
0.514775401891563,0.0852245981084369,0.702672340889144,0.102672340889144,0.220983235917003,0.118430034456651,0.325470004031164
0.466142814821961,0.133857185178039,0.677196310893677,0.077196310893677,0.171134418879641,0.0529957352302001,0.251983584011237
0.533074296167096,0.066925703832904,0.758067107945106,0.158067107945106,0.261256109136002,0.199705011942281,0.306190980128548
0.582493985297834,0.0175060147021663,0.803454879391756,0.203454879391756,0.294514617281182,0.192254743169552,0.390454546261029
0.495901813125559,0.104098186874441,0.712834531168029,0.112834531168029,0.180884908904345,0.116774710040808,0.34392924426783
0.457366968221276,0.142633031778724,0.614790370770186,0.014790370770186,0.143746164068667,0.0918304753808769,0.249234479446809
0.576169019610286,0.0238309803897143,0.698027750437361,0.0980277504373613,0.198089162592167,0.141848713459861,0.320491924506183
0.515114115617083,0.0848858843829169,0.715441375937451,0.115441375937451,0.177004809427783,0.133883726313647,0.279810469273964
0.482574157796612,0.117425842203388,0.633247095695385,0.0332470956953851,0.144808843990815,0.0127737151285234,0.186627252907551
0.553621282991631,0.0463787170083688,0.764000546585626,0.164000546585626,0.21288338598092,0.161548830687614,0.288835562698301
0.416451017264226,0.183548982735774,0.590740334518479,0.00925966548152057,0.122242905117984,0.00383400979815884,0.189559749898056
0.558774520279437,0.0412254797205628,0.728868994809047,0.128868994809047,0.239121594101718,0.132932620811029,0.315636990943591
0.542993766808892,0.0570062331911079,0.661915599126706,0.0619155991267059,0.206786271884364,0.0626513048750328,0.278416848411653
0.472866992350339,0.127133007649661,0.694689493138075,0.0946894931380755,0.216063135453438,0.140356055921881,0.255387712078456
0.559334991071037,0.0406650089289633,0.744680365446682,0.144680365446682,0.2649789676781,0.11900294297693,0.290036715980225
0.533915245993241,0.0660847540067594,0.645316982312457,0.0453169823124573,0.178917158694467,0.121095091029225,0.294026402370805
0.490234924377678,0.109765075622322,0.691657723657984,0.0916577236579844,0.205419936758332,0.0605081496480291,0.271037206974182
0.526972902118407,0.0730270978815929,0.678713690464281,0.0787136904642809,0.183064838576865,0.167073040780853,0.283191106745072
0.608038916498914,0.00803891649891353,0.716856809657839,0.116856809657839,0.244061145595471,0.109889439799586,0.324986339235088
0.500589886732406,0.0994101132675943,0.628581725040431,0.0285817250404307,0.17214658921305,0.0348709095141654,0.250725316870976
0.545259793435145,0.0547402065648549,0.730657402469088,0.130657402469088,0.170405455572624,0.151057891087793,0.285048274249695
0.487762866211131,0.112237133788869,0.638480731804003,0.0384807318040032,0.139331827043087,0.0322527100150766,0.219804401112047
0.508478779756895,0.0915212202431053,0.671746316804109,0.0717463168041095,0.184140562520239,0.0471943299488691,0.302921855412297
0.490464189296808,0.109535810703192,0.614823781699348,0.0148237816993477,0.149935997015002,0.00611483240773503,0.232108093936733
0.473310471083534,0.126689528916466,0.552059333296073,0.0479406667039272,0.123270405462374,0.0268901982006789,0.196698877738395
0.577183594980106,0.0228164050198936,0.747358439395357,0.147358439395357,0.242210060757285,0.186555317829316,0.328900586438314
0.513169497540322,0.0868305024596782,0.642325139991931,0.0423251399919311,0.194614291178214,0.0901318721124704,0.307696105925
0.504725903872378,0.0952740961276218,0.635391191371423,0.0353911913714229,0.183375924095225,0.0276712210456804,0.257516714631714
0.555495832227402,0.0445041677725978,0.725296206615413,0.125296206615413,0.2285813797754,0.170131018264611,0.262728967597794
0.463992509057804,0.136007490942196,0.683858398001142,0.0838583980011425,0.232419919262812,0.118123552472787,0.349082740473545
0.605068165518469,0.00506816551846867,0.778184378973215,0.178184378973215,0.243664000602675,0.144430953298172,0.345159923278956
0.532698118761156,0.0673018812388441,0.706998062680371,0.106998062680371,0.224493089777173,0.157543554468944,0.3130188742705
0.543370554502416,0.0566294454975842,0.73723458239899,0.13723458239899,0.227095300402162,0.134418078326855,0.305237195226365
0.564383349094464,0.0356166509055363,0.772442798778917,0.172442798778917,0.234228757239769,0.211902034625142,0.349116206931223
0.469093257741981,0.130906742258019,0.63126093522617,0.0312609352261702,0.115478913853161,0.041370614914922,0.231959550558588
0.38639715551942,0.21360284448058,0.583921138032863,0.0160788619671371,0.0799195714959334,0.0781399195483937,0.231837698522993
0.455196050123681,0.144803949876319,0.589509142402457,0.010490857597543,0.197038184361969,0.0386763221013033,0.257449460272918
0.615237267970492,0.0152372679704923,0.7518639771145,0.1518639771145,0.2314399147159,0.136025141030935,0.283378125603238
0.550685539801234,0.0493144601987662,0.71666029012087,0.11666029012087,0.207658188558353,0.0687634595812429,0.302710663934037
0.595581984800232,0.00441801519976803,0.716698383802721,0.116698383802721,0.230809507644979,0.144472772744851,0.299399838437304
0.509400244014566,0.0905997559854343,0.673518832971967,0.0735188329719667,0.223874029590413,0.0507971390929575,0.313170795270685
0.533013489862292,0.0669865101377081,0.760111779357282,0.160111779357282,0.256521476314187,0.180837721031007,0.393748157724705
0.404403648051691,0.195596351948309,0.603409816063002,0.00340981606300172,0.114701738261476,0.0356674466816351,0.202573356326105
0.576963553414424,0.0230364465855764,0.751172586143646,0.151172586143646,0.238566493760159,0.135545519803858,0.3164578317043
0.609232345095697,0.00923234509569693,0.823286699452213,0.223286699452213,0.310330247861045,0.275985221901447,0.386651480999143
0.529822066489286,0.0701779335107136,0.702707042833184,0.102707042833184,0.197210350548617,0.127825143815876,0.288656295422728
0.482146767724439,0.117853232275561,0.642019263251391,0.0420192632513906,0.150614921346696,0.0346795323951203,0.273115594294339
0.599229204888217,0.000770795111783018,0.733751949848578,0.133751949848578,0.196569414389396,0.186789611252975,0.337043765698079
0.486048526054331,0.113951473945669,0.646074874094042,0.0460748740940415,0.176569327561461,0.0488265590214194,0.266011524765412
0.55507362973977,0.0449263702602299,0.684457815062877,0.0844578150628769,0.208271748799175,0.0961807957598787,0.300810360457649
0.562415237293121,0.0375847627068785,0.782242015345247,0.182242015345247,0.205336001637644,0.190636546913438,0.293394502163748
0.586671492130037,0.013328507869963,0.737487581380705,0.137487581380705,0.218181254333766,0.186014810057161,0.332242682979484
0.513838740102702,0.0861612598972978,0.647890042881997,0.0478900428819968,0.224978314795489,0.0411800663977456,0.288601077013077
0.416002753006934,0.183997246993066,0.623904154379195,0.0239041543791949,0.125147013893334,0.00447334150956691,0.19444066270583
0.561657489736352,0.0383425102636477,0.696499560095222,0.0964995600952223,0.219096679848571,0.13407001652364,0.275175157379866
0.437223492620918,0.162776507379082,0.574678059657717,0.025321940342283,0.0766038966437161,0.0780488851010519,0.157204605708815
0.53898673283436,0.0610132671656399,0.746497787616143,0.146497787616143,0.284418675812478,0.148782690423908,0.318427593264459
0.440176822642561,0.159823177357439,0.651507314567261,0.0515073145672612,0.120773911822141,0.0461489556892773,0.250022220283668
0.62332546847567,0.0233254684756704,0.793375225662411,0.193375225662411,0.307492068350463,0.203377655244734,0.35732034662076
0.581600781888138,0.0183992181118623,0.745985015815959,0.145985015815959,0.275125547653497,0.158412506748158,0.338321170548273
0.564435908318779,0.0355640916812211,0.768272563500855,0.168272563500855,0.240330642149782,0.176847651178836,0.315508526808069
0.554419275455506,0.0455807245444944,0.714604808066336,0.114604808066336,0.204057216355529,0.146099392826951,0.274646908897342
0.32804349124896,0.27195650875104,0.536965540806447,0.0630344591935533,0.0631467052047284,0.0582579018629923,0.178600386330786
0.545962916549232,0.0540370834507679,0.727678966582868,0.127678966582868,0.230458345595103,0.0858330252419144,0.303912365908472
0.534642934893581,0.0653570651064187,0.729688563021748,0.129688563021748,0.264789455301545,0.0758481514775121,0.298056499506366
0.494168732376891,0.105831267623109,0.663196841024119,0.0631968410241195,0.217976106025604,0.0605957836967059,0.288309943508374
0.480926424783523,0.119073575216477,0.664172414214382,0.0641724142143824,0.211589954708716,0.0601357552703278,0.26519105656767
0.567241515530454,0.0327584844695463,0.751573512238898,0.151573512238898,0.214511622180393,0.198873420713046,0.288457756754426
0.633613116875948,0.0336131168759479,0.796565507593116,0.196565507593116,0.284041976028242,0.268222188119953,0.361439156847039
0.558327791154075,0.0416722088459245,0.719874184189594,0.119874184189594,0.197293168325909,0.130792032602209,0.280646894141959
0.521131992945594,0.0788680070544058,0.696974532896564,0.0969745328965643,0.297853395009661,0.134178258166921,0.325945462103906
0.566028929258291,0.0339710707417088,0.71566632277732,0.11566632277732,0.238430736374119,0.119025968539313,0.310626647168423
0.563501975940504,0.0364980240594962,0.727942289427272,0.127942289427272,0.255145625290896,0.123982186068428,0.314186347412323
0.402728143651251,0.197271856348749,0.616843800119772,0.0168438001197716,0.147617503541363,0.00270333029583203,0.202763367544703
0.554574226896499,0.0454257731035006,0.715768194112089,0.115768194112089,0.209090640731299,0.0598820187608718,0.311668473824991
0.48850365353574,0.11149634646426,0.674092623623767,0.0740926236237666,0.165229204735286,0.0760084018827095,0.271853348879191
0.508929480241968,0.091070519758032,0.664042588139843,0.0640425881398434,0.150426459122171,0.126881750119083,0.236246079197464
0.398968593318808,0.201031406681192,0.616690311286138,0.0166903112861383,0.110378936570326,0.000618490694859197,0.1970615468439
0.463166383209413,0.136833616790587,0.648715996297365,0.0487159962973646,0.173176964638803,0.0601531804525567,0.283938788521285
0.517363876318881,0.0826361236811191,0.687057270827116,0.0870572708271165,0.16368915766696,0.0393228406546388,0.28385633033731
0.505098362122282,0.0949016378777181,0.700376747861069,0.100376747861069,0.195311699125046,0.100497870354286,0.262514136742329
0.484593149270127,0.115406850729873,0.649767407703542,0.0497674077035419,0.162847451579508,0.0550438440470341,0.274161101861951
0.51370543501932,0.0862945649806798,0.754028516739863,0.154028516739864,0.249410531540747,0.152273298032492,0.288818415496673
0.536947158579607,0.0630528414203927,0.711148674543957,0.111148674543957,0.198920826511761,0.0968534859390187,0.337334749830953
0.477565370681519,0.122434629318481,0.623514694929289,0.0235146949292887,0.196748687737164,0.0225876290397403,0.253943341380982
0.483849334540433,0.116150665459567,0.672887222271803,0.072887222271803,0.208101971942016,0.051555224298503,0.242708494353294
0.539180220825884,0.0608197791741157,0.714676141805521,0.114676141805521,0.157870609944786,0.0623462831350944,0.255061006490724
